uf_sigla;municipio_nome;setor_nome;ano;num_pessoas_empregadas
MT;RIBEIRAO CASCALHEIRA;Construção;2021;19
MT;RIBEIRAOZINHO;Construção;2021;2
MT;RIO BRANCO;Construção;2021;0
MT;SANTA CARMEM;Construção;2021;35
MT;SANTO AFONSO;Construção;2021;0
MT;SAO JOSE DO POVO;Construção;2021;3
MT;SAO JOSE DO RIO CLARO;Construção;2021;349
MT;SAO JOSE DO XINGU;Construção;2021;2
MT;SAO PEDRO DA CIPA;Construção;2021;2
MT;RONDOLANDIA;Construção;2021;1
MT;RONDONOPOLIS;Construção;2021;4366
MT;ROSARIO OESTE;Construção;2021;0
MT;SANTA CRUZ DO XINGU;Construção;2021;0
MT;SALTO DO CEU;Construção;2021;12
MT;SANTA RITA DO TRIVELATO;Construção;2021;0
MT;SANTA TEREZINHA;Construção;2021;0
MT;SANTO ANTONIO DO LESTE;Construção;2021;4
MT;SANTO ANTONIO DO LEVERGER;Construção;2021;35
MT;SAO FELIX DO ARAGUAIA;Construção;2021;14
MT;SAPEZAL;Construção;2021;239
MT;SERRA NOVA DOURADA;Construção;2021;0
MT;SINOP;Construção;2021;2358
MT;SORRISO;Construção;2021;2436
MT;TABAPORA;Construção;2021;15
MT;TANGARA DA SERRA;Construção;2021;1194
MT;TAPURAH;Construção;2021;73
MT;TERRA NOVA DO NORTE;Construção;2021;5
MT;TESOURO;Construção;2021;0
MT;TORIXOREU;Construção;2021;0
MT;UNIAO DO SUL;Construção;2021;14
MT;VALE DE SAO DOMINGOS;Construção;2021;0
MT;VARZEA GRANDE;Construção;2021;2683
MT;VERA;Construção;2021;10
MT;VILA RICA;Construção;2021;24
MT;NOVA GUARITA;Construção;2021;2
MT;NOVA MARILANDIA;Construção;2021;2
MT;NOVA MARINGA;Construção;2021;7
MT;NOVA MONTE VERDE;Construção;2021;12
GO;ABADIA DE GOIAS;Construção;2021;173
GO;ABADIANIA;Construção;2021;55
GO;ACREUNA;Construção;2021;35
GO;ADELANDIA;Construção;2021;0
GO;AGUA FRIA DE GOIAS;Construção;2021;0
GO;AGUA LIMPA;Construção;2021;0
GO;AGUAS LINDAS DE GOIAS;Construção;2021;510
GO;ALEXANIA;Construção;2021;26
GO;ALOANDIA;Construção;2021;0
GO;ALTO HORIZONTE;Construção;2021;354
GO;ALTO PARAISO DE GOIAS;Construção;2021;10
GO;ALVORADA DO NORTE;Construção;2021;91
GO;AMARALINA;Construção;2021;0
GO;AMERICANO DO BRASIL;Construção;2021;3
GO;AMORINOPOLIS;Construção;2021;0
GO;ANAPOLIS;Construção;2021;4092
GO;ANHANGUERA;Construção;2021;0
GO;ANICUNS;Construção;2021;47
GO;APARECIDA DE GOIANIA;Construção;2021;12791
GO;APARECIDA DO RIO DOCE;Construção;2021;1
GO;APORE;Construção;2021;1
GO;ARACU;Construção;2021;3
GO;ARAGARCAS;Construção;2021;45
GO;ARAGOIANIA;Construção;2021;86
GO;ARAGUAPAZ;Construção;2021;1
GO;ARENOPOLIS;Construção;2021;56
GO;ARUANA;Construção;2021;0
GO;AURILANDIA;Construção;2021;0
GO;AVELINOPOLIS;Construção;2021;4
GO;BALIZA;Construção;2021;0
GO;BARRO ALTO;Construção;2021;25
GO;BELA VISTA DE GOIAS;Construção;2021;58
GO;BOM JARDIM DE GOIAS;Construção;2021;2
GO;BOM JESUS DE GOIAS;Construção;2021;79
GO;BONFINOPOLIS;Construção;2021;20
GO;BONOPOLIS;Construção;2021;0
GO;BRAZABRANTES;Construção;2021;2
GO;BRITANIA;Construção;2021;5
GO;BURITI ALEGRE;Construção;2021;0
GO;BURITI DE GOIAS;Construção;2021;1
GO;BURITINOPOLIS;Construção;2021;4
GO;CABECEIRAS;Construção;2021;0
GO;CACHOEIRA ALTA;Construção;2021;29
GO;CACHOEIRA DE GOIAS;Construção;2021;0
GO;CACHOEIRA DOURADA;Construção;2021;0
GO;CACU;Construção;2021;55
GO;CAIAPONIA;Construção;2021;6
GO;CALDAS NOVAS;Construção;2021;1143
GO;CALDAZINHA;Construção;2021;0
GO;CAMPESTRE DE GOIAS;Construção;2021;0
GO;CAMPINACU;Construção;2021;0
GO;CAMPINORTE;Construção;2021;0
GO;CAMPO ALEGRE DE GOIAS;Construção;2021;1
GO;CAMPO LIMPO DE GOIAS;Construção;2021;8
GO;CAMPOS BELOS;Construção;2021;11
GO;CAMPOS VERDES;Construção;2021;0
GO;CARMO DO RIO VERDE;Construção;2021;8
GO;CASTELANDIA;Construção;2021;1
GO;CATALAO;Construção;2021;2335
GO;CATURAI;Construção;2021;63
GO;CAVALCANTE;Construção;2021;0
GO;CERES;Construção;2021;806
GO;CEZARINA;Construção;2021;63
GO;CHAPADAO DO CEU;Construção;2021;91
GO;CIDADE OCIDENTAL;Construção;2021;155
GO;COCALZINHO DE GOIAS;Construção;2021;119
GO;COLINAS DO SUL;Construção;2021;0
GO;CORREGO DO OURO;Construção;2021;0
GO;CORUMBA DE GOIAS;Construção;2021;132
GO;CORUMBAIBA;Construção;2021;49
GO;CRISTALINA;Construção;2021;270
GO;CRISTIANOPOLIS;Construção;2021;14
GO;CRIXAS;Construção;2021;1037
GO;CROMINIA;Construção;2021;2
GO;CUMARI;Construção;2021;4
GO;DAMIANOPOLIS;Construção;2021;0
GO;DAMOLANDIA;Construção;2021;3
GO;DAVINOPOLIS;Construção;2021;0
GO;DIORAMA;Construção;2021;1
GO;DOVERLANDIA;Construção;2021;0
GO;EDEALINA;Construção;2021;13
GO;EDEIA;Construção;2021;4
GO;ESTRELA DO NORTE;Construção;2021;0
GO;FAINA;Construção;2021;9
GO;FAZENDA NOVA;Construção;2021;3
GO;FIRMINOPOLIS;Construção;2021;8
GO;FLORES DE GOIAS;Construção;2021;0
GO;FORMOSA;Construção;2021;830
GO;FORMOSO;Construção;2021;6
GO;GAMELEIRA DE GOIAS;Construção;2021;0
GO;DIVINOPOLIS DE GOIAS;Construção;2021;0
GO;GOIANAPOLIS;Construção;2021;1
GO;GOIANDIRA;Construção;2021;5
GO;GOIANESIA;Construção;2021;812
GO;GOIANIA;Construção;2021;34799
GO;GOIANIRA;Construção;2021;256
GO;GOIAS;Construção;2021;8
GO;GOIATUBA;Construção;2021;43
GO;GOUVELANDIA;Construção;2021;1
GO;GUAPO;Construção;2021;72
GO;GUARAITA;Construção;2021;2
GO;GUARANI DE GOIAS;Construção;2021;0
GO;GUARINOS;Construção;2021;0
GO;HEITORAI;Construção;2021;0
GO;HIDROLANDIA;Construção;2021;97
GO;HIDROLINA;Construção;2021;2
GO;IACIARA;Construção;2021;1
GO;INACIOLANDIA;Construção;2021;5
GO;INDIARA;Construção;2021;27
GO;INHUMAS;Construção;2021;82
GO;IPAMERI;Construção;2021;25
GO;IPIRANGA DE GOIAS;Construção;2021;0
GO;IPORA;Construção;2021;643
GO;ISRAELANDIA;Construção;2021;0
GO;ITABERAI;Construção;2021;174
GO;ITAGUARI;Construção;2021;1
GO;ITAGUARU;Construção;2021;1
GO;ITAJA;Construção;2021;0
GO;ITAPACI;Construção;2021;22
GO;ITAPIRAPUA;Construção;2021;5
GO;ITAPURANGA;Construção;2021;4
GO;ITARUMA;Construção;2021;33
GO;ITAUCU;Construção;2021;23
GO;ITUMBIARA;Construção;2021;665
GO;IVOLANDIA;Construção;2021;0
GO;JANDAIA;Construção;2021;0
GO;JARAGUA;Construção;2021;16
GO;JATAI;Construção;2021;513
GO;JAUPACI;Construção;2021;0
GO;JESUPOLIS;Construção;2021;0
GO;JOVIANIA;Construção;2021;7
GO;JUSSARA;Construção;2021;18
GO;LAGOA SANTA;Construção;2021;0
GO;LEOPOLDO DE BULHOES;Construção;2021;0
GO;LUZIANIA;Construção;2021;1311
GO;MAIRIPOTABA;Construção;2021;13
GO;MAMBAI;Construção;2021;5
GO;MARA ROSA;Construção;2021;10
GO;MARZAGAO;Construção;2021;4
GO;MATRINCHA;Construção;2021;0
GO;MAURILANDIA;Construção;2021;0
GO;MIMOSO DE GOIAS;Construção;2021;0
GO;MINACU;Construção;2021;981
GO;MINEIROS;Construção;2021;540
GO;MOIPORA;Construção;2021;0
GO;MONTE ALEGRE DE GOIAS;Construção;2021;5
GO;MONTES CLAROS DE GOIAS;Construção;2021;24
GO;MONTIVIDIU;Construção;2021;22
GO;MONTIVIDIU DO NORTE;Construção;2021;1
GO;MORRINHOS;Construção;2021;154
GO;MORRO AGUDO DE GOIAS;Construção;2021;0
GO;MOSSAMEDES;Construção;2021;0
GO;MOZARLANDIA;Construção;2021;12
GO;MUNDO NOVO;Construção;2021;22
GO;MUTUNOPOLIS;Construção;2021;2
GO;NAZARIO;Construção;2021;8
GO;NEROPOLIS;Construção;2021;66
GO;NIQUELANDIA;Construção;2021;2208
GO;NOVA AMERICA;Construção;2021;0
GO;NOVA AURORA;Construção;2021;0
GO;NOVA CRIXAS;Construção;2021;1
GO;NOVA GLORIA;Construção;2021;2
GO;NOVA IGUACU DE GOIAS;Construção;2021;5
GO;NOVA ROMA;Construção;2021;0
GO;NOVA VENEZA;Construção;2021;185
GO;NOVO BRASIL;Construção;2021;0
GO;NOVO GAMA;Construção;2021;220
GO;NOVO PLANALTO;Construção;2021;0
GO;ORIZONA;Construção;2021;14
GO;OURO VERDE DE GOIAS;Construção;2021;3
GO;OUVIDOR;Construção;2021;41
GO;PADRE BERNARDO;Construção;2021;20
GO;PALESTINA DE GOIAS;Construção;2021;0
GO;PALMEIRAS DE GOIAS;Construção;2021;157
GO;PALMELO;Construção;2021;0
GO;PALMINOPOLIS;Construção;2021;0
GO;PANAMA;Construção;2021;1
GO;PARANAIGUARA;Construção;2021;7
GO;PARAUNA;Construção;2021;31
GO;PEROLANDIA;Construção;2021;0
GO;PETROLINA DE GOIAS;Construção;2021;34
GO;PILAR DE GOIAS;Construção;2021;0
GO;PIRACANJUBA;Construção;2021;24
GO;PIRANHAS;Construção;2021;11
GO;PIRENOPOLIS;Construção;2021;150
GO;PIRES DO RIO;Construção;2021;153
GO;PLANALTINA;Construção;2021;79
GO;PONTALINA;Construção;2021;240
GO;PORANGATU;Construção;2021;66
GO;PORTEIRAO;Construção;2021;11
GO;PORTELANDIA;Construção;2021;6
GO;POSSE;Construção;2021;135
GO;PROFESSOR JAMIL;Construção;2021;0
GO;QUIRINOPOLIS;Construção;2021;38
GO;RIALMA;Construção;2021;9
GO;RIANAPOLIS;Construção;2021;0
GO;RIO QUENTE;Construção;2021;33
GO;RIO VERDE;Construção;2021;2635
GO;RUBIATABA;Construção;2021;25
GO;SANCLERLANDIA;Construção;2021;19
GO;SANTA BARBARA DE GOIAS;Construção;2021;24
GO;SANTA CRUZ DE GOIAS;Construção;2021;0
GO;SANTA FE DE GOIAS;Construção;2021;1
GO;SANTA HELENA DE GOIAS;Construção;2021;117
GO;SANTA ISABEL;Construção;2021;0
GO;SANTA RITA DO ARAGUAIA;Construção;2021;3
GO;SANTA RITA DO NOVO DESTINO;Construção;2021;0
GO;SANTA ROSA DE GOIAS;Construção;2021;1
GO;SANTA TEREZA DE GOIAS;Construção;2021;0
GO;SANTA TEREZINHA DE GOIAS;Construção;2021;5
GO;SANTO ANTONIO DA BARRA;Construção;2021;15
GO;SANTO ANTONIO DE GOIAS;Construção;2021;224
GO;SANTO ANTONIO DO DESCOBERTO;Construção;2021;488
GO;SAO DOMINGOS;Construção;2021;1
GO;SAO FRANCISCO DE GOIAS;Construção;2021;3
GO;SAO JOAO D ALIANCA;Construção;2021;11
GO;SAO JOAO DA PARAUNA;Construção;2021;0
GO;SAO LUIS DE MONTES BELOS;Construção;2021;82
GO;SAO LUIZ DO NORTE;Construção;2021;3
GO;SAO MIGUEL DO ARAGUAIA;Construção;2021;53
GO;SAO MIGUEL DO PASSA QUATRO;Construção;2021;0
GO;SAO PATRICIO;Construção;2021;0
GO;SAO SIMAO;Construção;2021;36
GO;SENADOR CANEDO;Construção;2021;1274
GO;SERRANOPOLIS;Construção;2021;0
GO;SILVANIA;Construção;2021;95
GO;SIMOLANDIA;Construção;2021;2
GO;SITIO D ABADIA;Construção;2021;0
GO;TAQUARAL DE GOIAS;Construção;2021;10
GO;TERESINA DE GOIAS;Construção;2021;0
GO;TEREZOPOLIS DE GOIAS;Construção;2021;184
GO;TRES RANCHOS;Construção;2021;1
GO;TRINDADE;Construção;2021;420
GO;TROMBAS;Construção;2021;0
GO;TURVANIA;Construção;2021;0
GO;TURVELANDIA;Construção;2021;1
GO;UIRAPURU;Construção;2021;0
GO;URUACU;Construção;2021;980
GO;URUANA;Construção;2021;5
GO;URUTAI;Construção;2021;4
GO;VALPARAISO DE GOIAS;Construção;2021;1544
GO;VARJAO;Construção;2021;0
GO;VIANOPOLIS;Construção;2021;17
GO;VICENTINOPOLIS;Construção;2021;2
GO;VILA BOA;Construção;2021;0
GO;VILA PROPICIO;Construção;2021;0
DF;BRASILIA;Construção;2021;61013
Não Identificado;Não Identificado;Construção;2021;14
RO;ALTA FLORESTA D OESTE;Comércio;2020;766
RO;ARIQUEMES;Comércio;2020;6499
RO;CABIXI;Comércio;2020;75
RO;CACOAL;Comércio;2020;6178
RO;CEREJEIRAS;Comércio;2020;845
RO;COLORADO DO OESTE;Comércio;2020;785
RO;CORUMBIARA;Comércio;2020;141
RO;COSTA MARQUES;Comércio;2020;171
RO;ESPIGAO D OESTE;Comércio;2020;1128
RO;GUAJARA-MIRIM;Comércio;2020;1549
RO;JARU;Comércio;2020;3383
RO;JI-PARANA;Comércio;2020;9516
RO;MACHADINHO D OESTE;Comércio;2020;906
RO;NOVA BRASILANDIA D OESTE;Comércio;2020;522
RO;OURO PRETO DO OESTE;Comércio;2020;1860
RO;PIMENTA BUENO;Comércio;2020;3528
RO;PORTO VELHO;Comércio;2020;25346
RO;PRESIDENTE MEDICI;Comércio;2020;665
RO;RIO CRESPO;Comércio;2020;31
RO;ROLIM DE MOURA;Comércio;2020;3266
RO;SANTA LUZIA D OESTE;Comércio;2020;117
RO;VILHENA;Comércio;2020;6896
RO;SAO MIGUEL DO GUAPORE;Comércio;2020;676
RO;NOVA MAMORE;Comércio;2020;433
RO;ALVORADA D OESTE;Comércio;2020;326
RO;ALTO ALEGRE DOS PARECIS;Comércio;2020;245
RO;ALTO PARAISO;Comércio;2020;407
RO;BURITIS;Comércio;2020;1096
RO;NOVO HORIZONTE DO OESTE;Comércio;2020;121
RO;CACAULANDIA;Comércio;2020;73
RO;CAMPO NOVO DE RONDONIA;Comércio;2020;122
RO;CANDEIAS DO JAMARI;Comércio;2020;482
RO;CASTANHEIRAS;Comércio;2020;43
RO;CHUPINGUAIA;Comércio;2020;177
RO;CUJUBIM;Comércio;2020;335
RO;GOVERNADOR JORGE TEIXEIRA;Comércio;2020;77
RO;ITAPUA DO OESTE;Comércio;2020;132
RO;MINISTRO ANDREAZZA;Comércio;2020;188
RO;MIRANTE DA SERRA;Comércio;2020;277
RO;MONTE NEGRO;Comércio;2020;269
RO;NOVA UNIAO;Comércio;2020;104
RO;PARECIS;Comércio;2020;85
RO;PIMENTEIRAS DO OESTE;Comércio;2020;12
RO;PRIMAVERA DE RONDONIA;Comércio;2020;25
RO;SAO FELIPE D OESTE;Comércio;2020;102
RO;SAO FRANCISCO DO GUAPORE;Comércio;2020;527
RO;SERINGUEIRAS;Comércio;2020;321
RO;TEIXEIROPOLIS;Comércio;2020;97
RO;THEOBROMA;Comércio;2020;89
RO;URUPA;Comércio;2020;393
RO;VALE DO ANARI;Comércio;2020;194
RO;VALE DO PARAISO;Comércio;2020;90
AC;ACRELANDIA;Comércio;2020;227
AC;ASSIS BRASIL;Comércio;2020;84
AC;BRASILEIA;Comércio;2020;575
AC;BUJARI;Comércio;2020;81
AC;CAPIXABA;Comércio;2020;106
AC;CRUZEIRO DO SUL;Comércio;2020;2814
AC;EPITACIOLANDIA;Comércio;2020;786
AC;FEIJO;Comércio;2020;303
AC;JORDAO;Comércio;2020;18
AC;MANCIO LIMA;Comércio;2020;169
AC;MANOEL URBANO;Comércio;2020;74
AC;MARECHAL THAUMATURGO;Comércio;2020;65
AC;PLACIDO DE CASTRO;Comércio;2020;185
AC;PORTO WALTER;Comércio;2020;28
AC;RIO BRANCO;Comércio;2020;17883
AC;RODRIGUES ALVES;Comércio;2020;18
AC;SANTA ROSA DO PURUS;Comércio;2020;8
AC;SENADOR GUIOMARD;Comércio;2020;290
AC;SENA MADUREIRA;Comércio;2020;560
AC;TARAUACA;Comércio;2020;591
AC;XAPURI;Comércio;2020;238
AC;PORTO ACRE;Comércio;2020;209
AM;ALVARAES;Comércio;2020;48
AM;AMATURA;Comércio;2020;7
AM;ANAMA;Comércio;2020;3
AM;ANORI;Comércio;2020;10
AM;APUI;Comércio;2020;199
AM;ATALAIA DO NORTE;Comércio;2020;7
AM;AUTAZES;Comércio;2020;256
AM;BARCELOS;Comércio;2020;91
AM;BARREIRINHA;Comércio;2020;88
AM;BENJAMIN CONSTANT;Comércio;2020;95
AM;BERURI;Comércio;2020;9
AM;BOA VISTA DO RAMOS;Comércio;2020;32
AM;BOCA DO ACRE;Comércio;2020;237
AM;BORBA;Comércio;2020;108
AM;CAAPIRANGA;Comércio;2020;3
AM;CANUTAMA;Comércio;2020;10
AM;CARAUARI;Comércio;2020;82
AM;CAREIRO;Comércio;2020;104
AM;CAREIRO DA VARZEA;Comércio;2020;13
AM;COARI;Comércio;2020;588
AM;CODAJAS;Comércio;2020;47
AM;EIRUNEPE;Comércio;2020;126
AM;ENVIRA;Comércio;2020;29
AM;FONTE BOA;Comércio;2020;30
AM;GUAJARA;Comércio;2020;11
AM;HUMAITA;Comércio;2020;952
AM;IPIXUNA;Comércio;2020;19
AM;IRANDUBA;Comércio;2020;336
AM;ITACOATIARA;Comércio;2020;1446
AM;ITAMARATI;Comércio;2020;8
AM;ITAPIRANGA;Comércio;2020;30
AM;JAPURA;Comércio;2020;19
AM;JURUA;Comércio;2020;45
AM;JUTAI;Comércio;2020;31
AM;LABREA;Comércio;2020;273
AM;MANACAPURU;Comércio;2020;1213
AM;MANAQUIRI;Comércio;2020;31
AM;MANAUS;Comércio;2020;85886
AM;MANICORE;Comércio;2020;236
AM;MARAA;Comércio;2020;10
AM;MAUES;Comércio;2020;377
AM;NHAMUNDA;Comércio;2020;57
AM;NOVA OLINDA DO NORTE;Comércio;2020;189
AM;NOVO AIRAO;Comércio;2020;45
AM;NOVO ARIPUANA;Comércio;2020;28
AM;PARINTINS;Comércio;2020;1545
AM;PAUINI;Comércio;2020;1
AM;PRESIDENTE FIGUEIREDO;Comércio;2020;291
AM;RIO PRETO DA EVA;Comércio;2020;176
AM;SANTA ISABEL DO RIO NEGRO;Comércio;2020;11
AM;SANTO ANTONIO DO ICA;Comércio;2020;110
AM;SAO GABRIEL DA CACHOEIRA;Comércio;2020;198
AM;SAO PAULO DE OLIVENCA;Comércio;2020;34
AM;SAO SEBASTIAO DO UATUMA;Comércio;2020;43
AM;SILVES;Comércio;2020;7
AM;TABATINGA;Comércio;2020;626
AM;TAPAUA;Comércio;2020;6
AM;TEFE;Comércio;2020;954
AM;TONANTINS;Comércio;2020;6
AM;UARINI;Comércio;2020;28
AM;URUCARA;Comércio;2020;41
AM;URUCURITUBA;Comércio;2020;46
RR;AMAJARI;Comércio;2020;9
RR;ALTO ALEGRE;Comércio;2020;46
RR;BOA VISTA;Comércio;2020;18253
RR;BONFIM;Comércio;2020;42
RR;CANTA;Comércio;2020;37
RR;CARACARAI;Comércio;2020;146
RR;CAROEBE;Comércio;2020;80
RR;IRACEMA;Comércio;2020;29
RR;MUCAJAI;Comércio;2020;140
RR;NORMANDIA;Comércio;2020;17
RR;PACARAIMA;Comércio;2020;219
RR;RORAINOPOLIS;Comércio;2020;403
RR;SAO JOAO DA BALIZA;Comércio;2020;74
RR;SAO LUIZ;Comércio;2020;60
RR;UIRAMUTA;Comércio;2020;13
PA;ABAETETUBA;Comércio;2020;3425
PA;ABEL FIGUEIREDO;Comércio;2020;57
PA;ACARA;Comércio;2020;222
PA;AFUA;Comércio;2020;50
PA;AGUA AZUL DO NORTE;Comércio;2020;113
PA;ALENQUER;Comércio;2020;235
PA;ALMEIRIM;Comércio;2020;161
PA;ALTAMIRA;Comércio;2020;4754
PA;ANAJAS;Comércio;2020;52
PA;ANANINDEUA;Comércio;2020;19067
PA;ANAPU;Comércio;2020;449
PA;AUGUSTO CORREA;Comércio;2020;88
PA;AURORA DO PARA;Comércio;2020;68
PA;AVEIRO;Comércio;2020;7
PA;BAGRE;Comércio;2020;61
PA;BAIAO;Comércio;2020;112
PA;BANNACH;Comércio;2020;31
PA;BARCARENA;Comércio;2020;3284
PA;BELEM;Comércio;2020;64490
PA;BELTERRA;Comércio;2020;51
PA;BENEVIDES;Comércio;2020;3052
PA;BOM JESUS DO TOCANTINS;Comércio;2020;112
PA;BONITO;Comércio;2020;25
PA;BRAGANCA;Comércio;2020;1942
PA;BRASIL NOVO;Comércio;2020;247
PA;BREJO GRANDE DO ARAGUAIA;Comércio;2020;84
PA;BREU BRANCO;Comércio;2020;783
PA;BREVES;Comércio;2020;977
PA;BUJARU;Comércio;2020;112
PA;CACHOEIRA DO PIRIA;Comércio;2020;27
PA;CACHOEIRA DO ARARI;Comércio;2020;86
PA;CAMETA;Comércio;2020;879
PA;CANAA DOS CARAJAS;Comércio;2020;1346
PA;CAPANEMA;Comércio;2020;3683
PA;CAPITAO POCO;Comércio;2020;785
PA;CASTANHAL;Comércio;2020;10055
PA;CHAVES;Comércio;2020;6
PA;COLARES;Comércio;2020;44
PA;CONCEICAO DO ARAGUAIA;Comércio;2020;1088
PA;CONCORDIA DO PARA;Comércio;2020;281
PA;CUMARU DO NORTE;Comércio;2020;27
PA;CURIONOPOLIS;Comércio;2020;237
PA;CURRALINHO;Comércio;2020;31
PA;CURUA;Comércio;2020;27
PA;CURUCA;Comércio;2020;190
PA;DOM ELISEU;Comércio;2020;1301
PA;ELDORADO DO CARAJAS;Comércio;2020;382
PA;FARO;Comércio;2020;12
PA;FLORESTA DO ARAGUAIA;Comércio;2020;193
PA;GARRAFAO DO NORTE;Comércio;2020;94
PA;GOIANESIA DO PARA;Comércio;2020;444
PA;GURUPA;Comércio;2020;41
PA;IGARAPE-ACU;Comércio;2020;493
PA;IGARAPE-MIRI;Comércio;2020;487
PA;INHANGAPI;Comércio;2020;38
PA;IPIXUNA DO PARA;Comércio;2020;194
PA;IRITUIA;Comércio;2020;115
PA;ITAITUBA;Comércio;2020;3616
PA;ITUPIRANGA;Comércio;2020;509
PA;JACAREACANGA;Comércio;2020;117
PA;JACUNDA;Comércio;2020;879
PA;JURUTI;Comércio;2020;497
PA;LIMOEIRO DO AJURU;Comércio;2020;31
PA;MAE DO RIO;Comércio;2020;577
PA;MAGALHAES BARATA;Comércio;2020;7
PA;MARABA;Comércio;2020;13648
PA;MARACANA;Comércio;2020;42
PA;MARAPANIM;Comércio;2020;173
PA;MARITUBA;Comércio;2020;3396
PA;MEDICILANDIA;Comércio;2020;345
PA;MELGACO;Comércio;2020;75
PA;MOCAJUBA;Comércio;2020;134
PA;MOJU;Comércio;2020;592
PA;MOJUI DOS CAMPOS;Comércio;2020;65
PA;MONTE ALEGRE;Comércio;2020;412
PA;MUANA;Comércio;2020;37
PA;NOVA ESPERANCA DO PIRIA;Comércio;2020;95
PA;NOVA IPIXUNA;Comércio;2020;129
PA;NOVA TIMBOTEUA;Comércio;2020;91
PA;NOVO PROGRESSO;Comércio;2020;1240
PA;NOVO REPARTIMENTO;Comércio;2020;1035
PA;OBIDOS;Comércio;2020;485
PA;OEIRAS DO PARA;Comércio;2020;27
PA;ORIXIMINA;Comércio;2020;709
PA;OUREM;Comércio;2020;119
PA;OURILANDIA DO NORTE;Comércio;2020;517
PA;PACAJA;Comércio;2020;440
PA;PALESTINA DO PARA;Comércio;2020;44
PA;PARAGOMINAS;Comércio;2020;3952
PA;PARAUAPEBAS;Comércio;2020;9633
PA;PAU D ARCO;Comércio;2020;41
PA;PEIXE-BOI;Comércio;2020;6
PA;PICARRA;Comércio;2020;106
PA;PLACAS;Comércio;2020;126
PA;PONTA DE PEDRAS;Comércio;2020;114
PA;PORTEL;Comércio;2020;212
PA;PORTO DE MOZ;Comércio;2020;80
PA;PRAINHA;Comércio;2020;41
PA;PRIMAVERA;Comércio;2020;61
PA;QUATIPURU;Comércio;2020;29
PA;REDENCAO;Comércio;2020;4323
PA;RIO MARIA;Comércio;2020;440
PA;RONDON DO PARA;Comércio;2020;970
PA;RUROPOLIS;Comércio;2020;320
PA;SALINOPOLIS;Comércio;2020;1034
PA;SALVATERRA;Comércio;2020;140
PA;SANTA BARBARA DO PARA;Comércio;2020;618
PA;SANTA CRUZ DO ARARI;Comércio;2020;6
PA;SANTA IZABEL DO PARA;Comércio;2020;1512
PA;SANTA LUZIA DO PARA;Comércio;2020;68
PA;SANTA MARIA DAS BARREIRAS;Comércio;2020;166
PA;SANTA MARIA DO PARA;Comércio;2020;366
PA;SANTANA DO ARAGUAIA;Comércio;2020;694
PA;SANTAREM;Comércio;2020;11758
PA;SANTAREM NOVO;Comércio;2020;12
PA;SANTO ANTONIO DO TAUA;Comércio;2020;211
PA;SAO CAETANO DE ODIVELAS;Comércio;2020;95
PA;SAO DOMINGOS DO ARAGUAIA;Comércio;2020;356
PA;SAO DOMINGOS DO CAPIM;Comércio;2020;75
PA;SAO FELIX DO XINGU;Comércio;2020;701
PA;SAO FRANCISCO DO PARA;Comércio;2020;85
PA;SAO GERALDO DO ARAGUAIA;Comércio;2020;466
PA;SAO JOAO DA PONTA;Comércio;2020;25
PA;SAO JOAO DE PIRABAS;Comércio;2020;64
PA;SAO JOAO DO ARAGUAIA;Comércio;2020;20
PA;SAO MIGUEL DO GUAMA;Comércio;2020;875
PA;SAO SEBASTIAO DA BOA VISTA;Comércio;2020;30
PA;SAPUCAIA;Comércio;2020;87
PA;SENADOR JOSE PORFIRIO;Comércio;2020;29
PA;SOURE;Comércio;2020;214
PA;TAILANDIA;Comércio;2020;1726
PA;TERRA ALTA;Comércio;2020;43
PA;TERRA SANTA;Comércio;2020;131
PA;TOME-ACU;Comércio;2020;1139
PA;TRACUATEUA;Comércio;2020;69
PA;TRAIRAO;Comércio;2020;216
PA;TUCUMA;Comércio;2020;1279
PA;TUCURUI;Comércio;2020;2677
PA;ULIANOPOLIS;Comércio;2020;438
PA;URUARA;Comércio;2020;749
PA;VIGIA;Comércio;2020;532
PA;VISEU;Comércio;2020;89
PA;VITORIA DO XINGU;Comércio;2020;99
PA;XINGUARA;Comércio;2020;2057
AP;SERRA DO NAVIO;Comércio;2020;26
AP;AMAPA;Comércio;2020;64
AP;PEDRA BRANCA DO AMAPARI;Comércio;2020;43
AP;CALCOENE;Comércio;2020;77
AP;CUTIAS;Comércio;2020;26
AP;FERREIRA GOMES;Comércio;2020;37
AP;ITAUBAL;Comércio;2020;8
AP;LARANJAL DO JARI;Comércio;2020;553
AP;MACAPA;Comércio;2020;21390
AP;MAZAGAO;Comércio;2020;56
AP;OIAPOQUE;Comércio;2020;367
AP;PORTO GRANDE;Comércio;2020;128
AP;PRACUUBA;Comércio;2020;4
AP;SANTANA;Comércio;2020;2748
AP;TARTARUGALZINHO;Comércio;2020;30
AP;VITORIA DO JARI;Comércio;2020;54
TO;ABREULANDIA;Comércio;2020;10
TO;AGUIARNOPOLIS;Comércio;2020;75
TO;ALIANCA DO TOCANTINS;Comércio;2020;99
TO;ALMAS;Comércio;2020;55
TO;ALVORADA;Comércio;2020;220
TO;ANANAS;Comércio;2020;137
TO;ANGICO;Comércio;2020;6
TO;APARECIDA DO RIO NEGRO;Comércio;2020;32
TO;ARAGOMINAS;Comércio;2020;3
TO;ARAGUACEMA;Comércio;2020;44
TO;ARAGUACU;Comércio;2020;154
